person_id,timestamp,longitude,latitude,substance,is_after_covid
id0y9do,1643640652,-112.36774604147462,34.114648947864765,,0
id0y9do,1643640684,-112.84624745022154,35.217902265466456,cigarette,0
id0y9do,1643640696,-112.1260045371272,34.19873471231881,cigarette,0
id0y9do,1643640738,-112.8218925849684,33.91728265987063,,0
id0y9do,1643640746,-111.30078562834825,34.39876427711872,,0
id0y9do,1643640800,-112.66212709690375,34.40164739253032,cigarette,0
id0y9do,1643640806,-111.74151195460726,34.24450044371328,,0
id0y9do,1643640852,-112.50609725831936,34.24545094188194,cigarette,0
id0y9do,1643640917,-111.71151496158464,35.17913842592733,,0
id0y9do,1643640934,-112.01229110727324,34.454049193264716,cigarette,0
id0y9do,1643640969,-112.79182880084552,34.70856864162112,,0
id0y9do,1643640972,-112.60436597335044,33.671801381038634,,0
id0y9do,1643640977,-111.67951285369239,34.08487123237708,cigarette,0
id0y9do,1643640995,-112.19003171126984,35.18342073035966,,0
id0y9do,1643641032,-112.14586586521256,34.65860429743014,,0
id0y9do,1643641108,-110.55472560387439,34.495237761052415,cigarette,0
id0y9do,1643641110,-111.71645696054873,35.063970389523114,cigarette,0
id0y9do,1643641140,-112.82528998851252,34.869198558181466,,0
id0y9do,1643641153,-112.09487192496962,35.085991764805534,,0
id0y9do,1643641168,-111.67330169285631,34.45450848010026,,0
id0y9do,1643641177,-112.44521767361452,33.928489216038734,,0
id0y9do,1643641201,-112.46148679908175,34.85678405420016,,0
id0y9do,1643641207,-111.17182458108938,34.380947730417944,,0
id0y9do,1643641238,-113.32232574882471,35.3005722497765,,0
id0y9do,1643641272,-112.13086767363731,33.958729777500544,,0
id0y9do,1643641289,-111.72763959267166,34.97144166634887,,0
id0y9do,1643641312,-111.39023954866909,35.290739477865124,,0
id0y9do,1643641351,-112.88878134148008,34.244491942842984,,0
id0y9do,1643641426,-110.91914692157422,34.24182330328456,,0
id0y9do,1643641468,-111.38535481344171,33.96767971318751,cigarette,0
id0y9do,1643641521,-111.96646496807638,35.855254020640864,,0
id0y9do,1643641555,-112.64645531752313,35.09988040911979,,0
id0y9do,1643641556,-112.3274720505683,34.46959601523188,cigarette,0
id0y9do,1643641593,-111.83022263703918,33.95007320747378,cigarette,0
id0y9do,1643641608,-112.86930327056784,34.55536364750496,,0
id0y9do,1643641639,-112.70853946099817,34.784384390871445,,0
id0y9do,1643641694,-111.66215113145913,35.208326038449336,,0
id0y9do,1643641699,-113.9429026173868,36.36612465957004,,0
id0y9do,1643641741,-112.47106679046698,33.3395321842817,,0
id0y9do,1643641761,-112.00571775153037,34.85908107992922,,0
id0y9do,1643641773,-111.3639798148708,33.9155733777168,,0
id0y9do,1643641801,-112.75892862245585,34.18153139746843,,0
id0y9do,1643641823,-111.72358335411853,34.7343545006461,cigarette,0
id0y9do,1643641847,-112.34699976045336,34.51777732273011,cigarette,0
id0y9do,1643641848,-112.33605642623586,34.89342763350384,,0
id0y9do,1643641869,-112.03207332368437,34.89749890741248,,0
id0y9do,1643641953,-111.33462590271267,33.721685422733344,,0
id0y9do,1643641967,-112.16770039595765,34.14851783648131,,0
id0y9do,1643641973,-111.91305370142963,34.29974904696588,,0
id0y9do,1643642009,-111.28491196027822,35.07432980171742,,0
id0y9do,1643642028,-112.49292257893043,35.45194688282527,cigarette,0
id0y9do,1643642081,-112.18738569699609,34.69418504673316,cigarette,0
id0y9do,1643642105,-111.7471421721423,34.38608928994824,,0
id0y9do,1643642137,-111.80044185908473,34.075263041185146,,0
id0y9do,1643642194,-112.0993437495734,34.92652192158218,cigarette,0
id0y9do,1643642219,-112.52739994069852,35.34874726778488,,0
id0y9do,1643642256,-111.780358756127,33.94192627248353,,0
id0y9do,1643642280,-112.17924704726684,34.449578656441766,,0
id0y9do,1643642303,-111.30396582646753,35.20242439778445,cigarette,0
id0y9do,1643642321,-111.9892509069719,34.42018457949203,,0
id0y9do,1643642379,-112.37381611050395,34.706664640982375,cigarette,0
id0y9do,1643642380,-112.95887017774619,34.8724677136898,,0
id0y9do,1643642408,-112.50085997530336,34.494940624772546,,0
id0y9do,1643642506,-112.8731086353854,34.25607471863975,,0
id0y9do,1643642559,-111.99557975647514,33.903937652296584,,0
id0y9do,1643642585,-112.22421897308043,33.5003002182116,,0
id0y9do,1643642590,-111.88247940994931,34.586617576895456,,0
id0y9do,1643642705,-112.30437214220287,34.94870386005597,,0
id0y9do,1643642715,-112.19565124290916,33.89466113211813,,0
id0y9do,1643642823,-112.57069091305847,34.459917927889734,cigarette,0
id0y9do,1643642835,-111.60992596227483,34.16375404207089,,0
id0y9do,1643642894,-112.06222395055157,34.357861570379214,,0
id0y9do,1643642898,-112.80568901818425,34.546779134385176,cigarette,0
id0y9do,1643642911,-111.95813387131099,35.09926221282132,,0
id0y9do,1643642916,-111.96466181525335,34.23782945634897,,0
id0y9do,1643642917,-111.8438650020846,35.260614566374414,cigarette,0
id0y9do,1643642918,-112.49178333793076,33.89564417622822,,0
id0y9do,1643642926,-112.34352610644865,34.99931219465207,,0
id0y9do,1643642941,-111.25338366240966,33.98144699471484,,0
id0y9do,1643642961,-112.37652644221284,34.07781409463116,,0
id0y9do,1643643010,-111.9387404503728,33.89573686619907,,0
id0y9do,1643643012,-112.41465261802759,34.378120049935205,,0
id0y9do,1643643067,-112.82409971191548,34.426648715714464,,0
id0y9do,1643643080,-111.2729128544839,34.51607020025629,,0
id0y9do,1643643113,-112.5263113940641,34.699543763452056,,0
id0y9do,1643643162,-111.5887823915518,34.408559525339875,,0
id0y9do,1643643163,-112.00909625967766,33.993736383939854,,0
id0y9do,1643643193,-112.7829094536838,35.05103836824179,,0
id0y9do,1643643222,-112.76095215661775,33.794102537117794,,0
id0y9do,1643643227,-111.81077960160296,34.021001756325084,,0
id0y9do,1643643239,-112.12159538736813,34.676837087616576,,0
id0y9do,1643643261,-112.66215093394867,34.43251719612986,,0
id0y9do,1643643290,-112.14359941099318,34.092731949590906,cigarette,0
id0y9do,1643643298,-112.70401072222391,34.01414149726769,,0
id0y9do,1643643301,-112.28537525849603,33.95209405671902,,0
id0y9do,1643643301,-111.0689140888173,33.970046754080364,cigarette,0
id0y9do,1643643315,-112.17655252366842,33.59191560305519,,0
id0y9do,1643643321,-112.1345026533911,34.16913954177849,,0
id0y9do,1643643329,-112.79639228599194,34.77697834100571,,0
id0y9do,1643643360,-111.6962697004682,35.33551889269182,,0
id0y9do,1643643360,-112.15428444022922,34.24539764998356,,0
id0y9do,1643643361,-112.48868627087789,34.735302223715756,cigarette,0
id0y9do,1643643373,-112.34669421132463,34.28534555654532,,0
id0y9do,1643643374,-112.09563452420932,35.02525193604632,,0
id0y9do,1643643388,-111.35189372295747,34.554065270027436,,0
id0y9do,1643643464,-112.18506986987681,33.551694267109994,,0
id0y9do,1643643481,-112.19371017461869,33.8374103802745,,0
id0y9do,1643643495,-112.95894856318193,33.67490709446295,,0
id0y9do,1643643503,-112.34447884150516,33.45369437393524,,0
id0y9do,1643643509,-113.21618477535351,33.85345008376764,,0
id0y9do,1643643512,-111.50440053168637,34.252074750540665,,0
id0y9do,1643643515,-111.51022855907117,34.919380092012666,,0
id0y9do,1643643601,-112.41933545611016,34.443935994811575,,0
id0y9do,1643643700,-112.20944529120422,34.5440330161888,,0
id0y9do,1643643747,-111.17604746951315,34.08124562455741,,0
id0y9do,1643643765,-112.669999793472,34.73039344124754,,0
id0y9do,1643643797,-111.42213658276742,34.15114264210195,,0
id0y9do,1643643839,-112.50370209011868,33.677531339382185,,0
id0y9do,1643643871,-112.13966482513551,34.617337259015144,,0
id0y9do,1643643886,-112.72891505216188,35.26944959821772,,0
id0y9do,1643643911,-111.87981231423674,34.25214993630266,,0
id0y9do,1643643926,-111.89559394424569,35.05614608743712,,0
id0y9do,1643643963,-112.27059327262302,33.6501056765364,,0
id0y9do,1643644010,-111.8124299218768,33.77899110574807,,0
id0y9do,1643644010,-112.58188958275943,34.430557228034836,cigarette,0
id0y9do,1643644012,-111.91514005071895,34.365069628701505,,0
id0y9do,1643644017,-112.25632567852671,34.37967205499951,,0
id0y9do,1643644021,-112.69286730450328,34.629063284213885,,0
id0y9do,1643644041,-111.31789238639746,34.76132410624958,,0
id0y9do,1643644047,-112.48702051866297,34.19352323813538,,0
id0y9do,1643644079,-112.1837833170409,34.35200953370827,,0
id0y9do,1643644097,-111.78890428460542,34.0407944261105,,0
id0y9do,1643644110,-111.90487115892195,34.886679489393835,,0
id0y9do,1643644121,-112.02624066555855,34.075247755439435,,0
id0y9do,1643644127,-112.64858854086998,34.42665744564121,,0
id0y9do,1643644130,-112.4636391347365,34.731953609489565,,0
id0y9do,1643644144,-112.31346131415867,35.142887247037926,,0
id0y9do,1643644251,-112.44526948989964,34.18455397928251,,0
id0y9do,1643644282,-111.19314790642737,34.216709529423404,,0
id0y9do,1643644450,-112.43567606566579,35.05769445294377,,0
id0y9do,1643644460,-112.01361372694188,34.87785622184194,,0
id0y9do,1643644529,-112.32700556287965,35.048312905254235,,0
id0y9do,1643644590,-111.78460354279301,34.309210695048655,cigarette,0
id0y9do,1643644594,-113.42192923791607,33.77667441663213,,0
id0y9do,1643644599,-112.6014461860404,33.62615452797042,,0
id0y9do,1643644656,-111.72041132066612,35.3841850999023,cigarette,0
id0y9do,1643644678,-112.21497641255463,33.89538824814,,0
id0y9do,1643644684,-112.22983244811482,33.89530679414973,,0
id0y9do,1643644708,-111.21820424000948,34.34919935255291,,0
id0y9do,1643644717,-112.07676745601232,34.49723212972386,,0
id0y9do,1643644758,-112.5162748263007,34.956298762507444,,0
id0y9do,1643644765,-112.45249061538749,34.83150453106546,,0
id0y9do,1643644832,-112.21851732905925,35.099972642691355,,0
id0y9do,1643644855,-111.16439088127899,34.897356624585406,,0
id0y9do,1643644911,-112.56760169665623,33.81115510142471,,0
id0y9do,1643644914,-111.99127081241832,34.804282530346605,,0
id0y9do,1643644987,-112.25098251424814,33.91944805577868,,0
id0y9do,1643645018,-112.43379128205456,34.422584477286456,,0
id0y9do,1643645030,-112.66570110243963,34.67092104142459,,0
id0y9do,1643645077,-112.56410043506955,34.841099221361254,,0
id0y9do,1643645097,-113.10226168267751,34.8717252823185,,0
id0y9do,1643645106,-112.59286647464926,34.467037584260275,cigarette,0
id0y9do,1643645170,-113.29613992291492,34.25449968447822,,0
id0y9do,1643645187,-112.38816938300793,35.51994131257452,,0
id0y9do,1643645217,-111.69050330059204,34.64889935040327,,0
id0y9do,1643645249,-112.3262094978948,33.75945625182548,,0
id0y9do,1643645274,-112.31238992779296,34.60406526840249,,0
id0y9do,1643645304,-112.66507573732207,34.15731049665542,cigarette,0
id0y9do,1643645331,-112.58068995819812,34.414986162128415,,0
id0y9do,1643645373,-111.88320501595108,34.603224614125274,cigarette,0
id0y9do,1643645398,-112.42057449964958,33.76243847099354,,0
id0y9do,1643645444,-112.63343725372991,34.26380384913652,,0
id0y9do,1643645491,-112.29764412170634,34.298455992045184,,0
id0y9do,1643645498,-112.47404977586005,34.278902982431674,cigarette,0
id0y9do,1643645539,-111.60618582309209,34.48805126038871,,0
id0y9do,1643645577,-112.38875527889621,34.41044270610792,,0
id0y9do,1643645588,-111.9306925509096,34.26807884267632,,0
id0y9do,1643645601,-112.33196923510717,33.78577714719572,,0
id0y9do,1643645633,-112.1832361315934,34.25261845448864,,0
id0y9do,1643645721,-111.49354062099412,34.61280653555677,,0
id0y9do,1643645734,-112.6598678308906,35.28152505595797,,0
id0y9do,1643645773,-112.82799450168461,34.351936933917216,cigarette,0
id0y9do,1643645785,-112.09896126143987,34.47213435302141,,0
id0y9do,1643645816,-111.53210440051309,34.39231304885225,,0
id0y9do,1643645828,-111.81622504328098,34.22940829646263,,0
id0y9do,1643645845,-112.33645925422364,33.8426008326688,,0
id0y9do,1643645867,-111.63619465025619,34.52947422658308,cigarette,0
id0y9do,1643645868,-111.53221007020086,33.24078081012948,,0
id0y9do,1643645920,-112.29139879857237,33.60050192183318,,0
id0y9do,1643645942,-112.35661427118397,34.12394146370527,,0
id0y9do,1643645977,-112.74814647904314,33.49955546933868,,0
id0y9do,1643646004,-111.22280543972826,34.22965867428381,,0
id0y9do,1643646013,-111.96826945902959,34.01111311670074,,0
id0y9do,1643646081,-112.21083798959002,34.35677095996952,,0
id0y9do,1643646147,-112.09113508346026,34.76024743427683,cigarette,0
id0y9do,1643646201,-112.16858977815322,33.769317373532715,,0
id0y9do,1643646219,-112.2149083867578,35.09339528679877,,0
id0y9do,1643646233,-111.63338351144553,34.336614932595374,cigarette,0
id0y9do,1643646260,-112.4299788473848,34.58302792372011,,0
id0y9do,1643646267,-111.65082798977683,34.23649442669518,,0
id0y9do,1643646326,-111.95989910509115,33.860248186970054,,0
id0y9do,1643646356,-112.36035420635352,35.305785049037084,,0
id0y9do,1643646376,-112.59836431564081,34.33082672645255,,0
id0y9do,1643646439,-112.41169328737578,34.265883345049005,,0
id0y9do,1643646472,-112.40545413717129,34.74110708618187,,0
id0y9do,1643646477,-112.80213184717806,34.6017875993457,,0
id0y9do,1643646492,-110.43777698752677,34.39031004358501,cigarette,0
id0y9do,1643646516,-112.79452638261361,34.7936239928546,,0
id0y9do,1643646611,-111.67074414214268,33.54852218073884,,0
id0y9do,1643646686,-112.25031219321772,34.05845059703338,,0
id0y9do,1643646693,-111.92156774929673,34.467686307331405,,0
id0y9do,1643646706,-112.46451126835227,34.02124035332959,,0
id0y9do,1643646737,-111.8920616662879,34.89233966947116,,0
id0y9do,1643646834,-112.50766556346244,34.09586236750252,,0
id0y9do,1643646878,-111.36241510769474,33.964774392812544,,0
id0y9do,1643646917,-112.21493022992937,34.60553224261922,,0
id0y9do,1643646925,-112.37708425536125,34.36852931852724,,0
id0y9do,1643646945,-112.87760328264153,34.27349809775324,,0
id0y9do,1643646958,-112.24307422082295,34.83547585149317,,0
id0y9do,1643646967,-112.28994685656907,34.15155836809573,,0
id0y9do,1643646977,-111.41971316472112,34.05723476644459,,0
id0y9do,1643646999,-112.78488657205868,34.56264392505668,,0
id0y9do,1643647080,-112.99344410850998,34.445412513268394,,0
id0y9do,1643647268,-111.77270200183656,34.182674651625604,,0
id0y9do,1643647307,-112.71955445055428,34.1845180020031,,0
id0y9do,1643647308,-112.54586379729119,34.152034752673934,,0
id0y9do,1643647313,-111.56755998376653,35.22531324958359,cigarette,0
id0y9do,1643647401,-111.94522598795957,34.58148189568815,,0
id0y9do,1643647407,-111.76395556725245,34.35222492155932,cigarette,0
id0y9do,1643647417,-112.06599231537251,34.5983356973231,,0
id0y9do,1643647420,-111.8211222668935,34.694187951125336,,0
id0y9do,1643647455,-112.74036829084353,34.57605039958876,,0
id0y9do,1643647488,-112.2457242649397,34.04455464600172,,0
id0y9do,1643647521,-112.29477839933955,34.31567293822688,,0
id0y9do,1643647524,-111.38267980453627,34.79034405637176,,0
id0y9do,1643647616,-112.21817690862417,34.63677428260151,,0
id0y9do,1643647712,-112.6225777295274,35.03306004474808,cigarette,0
id0y9do,1643647715,-112.57746461950558,33.96807157410902,,0
id0y9do,1643647721,-112.68096413342697,33.81680552051948,,0
id0y9do,1643647753,-112.32218871351952,34.49267811091756,,0
id0y9do,1643647757,-112.21185938197691,34.02014689190803,,0
id0y9do,1643647821,-112.23938744430336,34.271404692716,,0
id0y9do,1643647830,-112.50799781171567,34.453270463207524,,0
id0y9do,1643647841,-112.56927459490772,34.52732429854635,,0
id0y9do,1643647852,-112.71361783068289,33.607320317638894,,0
id0y9do,1643647858,-112.1267476522687,35.50244115497186,,0
id0y9do,1643647887,-111.7663024473629,33.451451199976674,,0
id0y9do,1643647901,-111.48241052375839,33.77293682176289,cigarette,0
id0y9do,1643647916,-111.99233565329362,34.57303203995863,,0
id0y9do,1643647945,-111.24127524481894,34.31555698528546,,0
id0y9do,1643647945,-111.8930446115815,34.839920108329686,,0
id0y9do,1643647968,-112.6855841237508,33.781272772338944,,0
id0y9do,1643647986,-112.43830940093491,34.10863940817659,,0
id0y9do,1643648011,-112.30974934180135,34.093776366142066,,0
id0y9do,1643648079,-111.84234451935068,34.81578269550892,,0
id0y9do,1643648096,-112.58194146501025,35.480159733423164,,0
id0y9do,1643648105,-112.05332339137189,34.34478679439157,,0
id0y9do,1643648213,-112.21605829937477,34.82322420266453,,0
id0y9do,1643648239,-111.51943197939904,33.315887325154776,,0
id0y9do,1643648240,-112.50428991011357,33.60529990843082,cigarette,0
id0y9do,1643648286,-111.66663481137,35.08163968637677,,0
id0y9do,1643648310,-112.96352349309473,34.70112063907537,,0
id0y9do,1643648329,-112.16947075707017,34.808671371500154,,0
id0y9do,1643648358,-111.33783762210892,34.3157966150962,cigarette,0
id0y9do,1643648359,-112.52243512014365,34.290495743500685,,0
id0y9do,1643648402,-112.10506369179349,34.32579327913809,,0
id0y9do,1643648415,-111.79309789639667,34.536945588679245,,0
id0y9do,1643648487,-113.72645933390721,33.93363355073787,,0
id0y9do,1643648518,-111.88477246953023,34.42324163489121,,0
id0y9do,1643648551,-112.73855839905798,35.18373297480603,cigarette,0
id0y9do,1643648610,-112.48110779345255,34.62383833807372,,0
id0y9do,1643648647,-112.10498255249065,33.9470094070907,,0
id0y9do,1643648649,-112.34924850109533,34.16041475606745,,0
id0y9do,1643648724,-111.4201778802145,34.28453874628765,,0
id0y9do,1643648741,-112.20655543442143,34.034826108329334,,0
id0y9do,1643648780,-111.2648481195127,34.46881319087445,,0
id0y9do,1643648814,-111.99199017494954,34.72848320921526,,0
id0y9do,1643648934,-111.97093411809944,33.929622818030644,,0
id0y9do,1643648983,-111.57203795159869,34.09365858366596,,0
id0y9do,1643649074,-112.57852512409161,34.987653346652316,,0
id0y9do,1643649097,-111.14544138701375,34.0053231107772,,0
id0y9do,1643649101,-111.95267565175625,33.40783984763155,,0
id0y9do,1643649104,-111.53755347226897,35.042988203283485,,0
id0y9do,1643649117,-112.55543412056632,34.44882451604379,,0
id0y9do,1643649142,-111.67809707355234,34.390121976530054,,0
id0y9do,1643649197,-112.2186069699825,34.28361220071087,cigarette,0
id0y9do,1643649302,-111.36116660982655,34.11780177172626,,0
id0y9do,1643649327,-112.24900055850819,35.72696440798503,,0
id0y9do,1643649339,-111.1489495069055,33.601025869252005,cigarette,0
id0y9do,1643649422,-112.49725499910748,33.60498703939834,,0
id0y9do,1643649436,-112.53264781160534,34.77939088530744,,0
id0y9do,1643649505,-112.19593697996562,34.82157912524473,,0
id0y9do,1643649515,-112.4665630076981,34.9372680265711,,0
id0y9do,1643649528,-112.33728440325548,34.343383387701394,,0
id0y9do,1643649554,-111.8260010784017,34.92604978359656,cigarette,0
id0y9do,1643649568,-112.1714469066116,34.17416659550174,,0
id0y9do,1643649592,-112.3763351056434,35.22455034562384,cigarette,0
id0y9do,1643649627,-111.70117330962998,34.172183453864854,,0
id0y9do,1643649665,-111.87631165258487,33.82096882104024,cigarette,0
id0y9do,1643649729,-112.7688618642212,34.55479124405899,cigarette,0
id0y9do,1643649755,-112.3524391927667,34.173830894577215,,0
id0y9do,1643649841,-113.08353361738185,34.676393161082245,,0
id0y9do,1643649852,-111.02675534591792,34.184830834856704,,0
id0y9do,1643649866,-111.7548866482499,33.843070876799004,,0
id0y9do,1643649874,-112.23000166571241,33.63270167819154,,0
id0y9do,1643649904,-112.12503429817134,34.35779903756324,cigarette,0
id0y9do,1643650063,-111.35156502818292,34.36582156505184,cigarette,0
id0y9do,1643650066,-112.96837574004842,33.94803896249479,,0
id0y9do,1643650068,-111.88031237121486,33.44914236914412,cigarette,0
id0y9do,1643650078,-112.84617979420472,34.08179233743179,,0
id0y9do,1643650094,-112.7843316370166,34.17312583497091,,0
id0y9do,1643650108,-112.37416489677192,34.51551428389035,,0
id0y9do,1643650113,-111.73037535779389,34.324403317649036,,0
id0y9do,1643650172,-112.29308770052207,35.00709095547027,,0
id0y9do,1643650172,-112.99081719793276,34.50803148061567,,0
id0y9do,1643650182,-111.33785141844288,35.03106485290584,,0
id0y9do,1643650194,-111.80311457864586,34.71685842633983,,0
id0y9do,1643650302,-112.33660200334332,34.2857366627906,,0
id0y9do,1643650340,-112.25328195023849,34.17911437981062,,0
id0y9do,1643650387,-112.32375088807042,34.324365392567756,,0
id0y9do,1643650495,-112.17798347964282,34.21403297716981,,0
id0y9do,1643650527,-112.03732597228718,34.60855247388419,,0
id0y9do,1643650574,-112.53486566351056,33.91555437978428,,0
id0y9do,1643650740,-111.78556759836398,34.750631733672684,,0
id0y9do,1643650743,-111.89697302924127,33.97599279244434,,0
id0y9do,1643650772,-111.93572037856157,34.63654836644191,,0
id0y9do,1643650892,-112.3485862066363,34.264675270646414,,0
id0y9do,1643651012,-111.90734729170599,33.905083082509364,,0
id0y9do,1643651041,-111.96573911078639,34.37208514029197,,0
id0y9do,1643651115,-112.09955316083683,34.742997038315075,,0
id0y9do,1643651139,-112.21344045888063,34.52726023722125,,0
id0y9do,1643651177,-112.11988216554975,35.080878951660765,,0
id0y9do,1643651198,-112.3857005294549,34.564684262786464,cigarette,0
id0y9do,1643651208,-111.5268187394814,34.54156452297077,,0
id0y9do,1643651218,-112.22685743546934,34.823793741971535,,0
id0y9do,1643651227,-112.65831793676064,34.06620086305921,cigarette,0
id0y9do,1643651290,-111.94549708207845,34.30410041713305,cigarette,0
id0y9do,1643651297,-112.01813081030184,34.692037544745276,,0
id0y9do,1643651357,-111.99788845304836,34.58844473725513,,0
id0y9do,1643651443,-112.97894637714364,34.786868938868366,,0
id0y9do,1643651451,-112.8882157793261,33.964210271021436,,0
id0y9do,1643651490,-111.27575150154264,34.13759142290832,,0
id0y9do,1643651510,-111.68143204967038,34.62668971304058,,0
id0y9do,1643651518,-112.69697772012042,34.0297939454157,,0
id0y9do,1643651535,-111.32391168428055,33.57616349910344,,0
id0y9do,1643651559,-112.40295408267959,34.376459755457056,,0
id0y9do,1643651571,-112.68140063013284,34.46718695237978,,0
id0y9do,1643651598,-112.34800844724667,34.44528422905702,,0
id0y9do,1643651626,-112.41234930516916,33.62610903681521,,0
id0y9do,1643651630,-111.64186824627984,34.16493487754479,,0
id0y9do,1643651637,-112.00562337942932,33.641747049638205,,0
id0y9do,1643651647,-112.25147149576469,33.691142596990545,,0
id0y9do,1643651650,-113.29843324533591,34.54781058181041,,0
id0y9do,1643651669,-112.84369566154989,34.88006271898135,,0
id0y9do,1643651672,-111.87073052481742,34.40943881046879,,0
id0y9do,1643651717,-111.59210191922757,34.756435994266184,,0
id0y9do,1643651721,-112.6335541146592,34.960580482061836,,0
id0y9do,1643651742,-111.91591578188667,33.73031228913014,,0
id0y9do,1643651794,-111.97397669783079,35.6102882927149,,0
id0y9do,1643651844,-112.38270902203503,36.016641304917144,,0
id0y9do,1643651859,-112.39903043522068,34.947469625600384,cigarette,0
id0y9do,1643651905,-113.1333751144456,35.06779531288184,cigarette,0
id0y9do,1643651933,-112.41733804553932,33.99004300315616,,0
id0y9do,1643652020,-111.31331778881994,35.39061342762283,,0
id0y9do,1643652029,-112.18577052875622,35.43913473873939,,0
id0y9do,1643652058,-111.9751362264691,34.550347312580406,,0
id0y9do,1643652105,-111.84275119061957,34.7144972533279,cigarette,0
id0y9do,1643652111,-112.36379961702436,35.08640151585635,,0
id0y9do,1643652243,-112.14711851947344,33.785497840285146,cigarette,0
id0y9do,1643652248,-111.7694399869737,34.43482750256024,cigarette,0
id0y9do,1643652344,-112.47143625435261,33.84393136684658,,0
id0y9do,1643652364,-111.74842257407848,33.910441402362856,cigarette,0
id0y9do,1643652373,-112.08764755683414,34.732211191752356,cigarette,0
id0y9do,1643652413,-112.89436492519725,34.369832462559096,,0
id0y9do,1643652426,-112.18987262252621,34.39046221270413,cigarette,0
id0y9do,1643652448,-112.56618856020798,34.141558046490466,,0
id0y9do,1643652450,-112.78469323575722,33.81456836459349,,0
id0y9do,1643652468,-112.19049367214083,34.314344278498304,,0
id0y9do,1643652507,-111.93884001118067,34.462633088408865,,0
id0y9do,1643652541,-112.46380610327871,35.179309743310135,,0
id0y9do,1643652543,-111.74192208039919,34.040260866287184,,0
id0y9do,1643652570,-112.18014743480926,33.614212150832685,,0
id0y9do,1643652578,-112.11527565702934,34.83218819026729,,0
id0y9do,1643652608,-112.80832526673963,34.28694863610007,,0
id0y9do,1643652630,-112.76885422721585,34.28312174790952,,0
id0y9do,1643652685,-112.5226622450374,35.01294366236186,,0
id0y9do,1643652691,-112.03370745528714,34.06351580917141,,0
id0y9do,1643652742,-112.06667453893269,33.90736679796367,,0
id0y9do,1643652771,-112.11602926004966,35.446032649824474,,0
id0y9do,1643652794,-112.85520811364935,34.66896274520216,cigarette,0
id0y9do,1643652815,-112.51120554138565,33.46761146741258,cigarette,0
id0y9do,1643652866,-113.40240709066688,33.725566319199764,,0
id0y9do,1643652883,-112.08794162800355,34.58508217333385,cigarette,0
id0y9do,1643652928,-112.76899574218008,34.03335085522091,cigarette,0
id0y9do,1643652933,-111.97581602056766,33.7901584670472,,0
id0y9do,1643652934,-111.79952188172089,33.92287115115915,,0
id0y9do,1643652963,-111.16025162008451,34.23150755792167,,0
